basin_id,PC1,PC2,PC3,PC4,PC5
SB1,-3.7041846039200954,0.22828136434149915,1.838044702224267,-0.264929890325,-1.8700029411805484e-16
SB2,-0.43555928688559997,2.827338986923083,-0.7955367736901585,0.26065264337504407,-1.8700029411805494e-16
SB3,-2.2811651302878215,-1.9041028889859961,-0.5641960715206205,0.6530485273524441,-1.87000294118055e-16
SB4,0.048332171308759365,-0.8019345761160723,-1.3002356071747252,-0.752064012652914,-1.8700029411805494e-16
SB5,6.3725768497847595,-0.3495828861625128,0.821923750161238,0.10329273225042554,-1.870002941180549e-16
